uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,quote_count,bookmark_count,indexed_at,created_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels
at://did:plc:w7yhpanniwt2sweiorkvec7j/app.bsky.feed.post/3muzn3htolk24,bafyreigicnaviyw5y3tdps4yi2n2smehj5pzubvo3ty67jhqyrzdqphnue,luciecatnip.bsky.social,Lucie🐈‍⬛Catnip ,"This shouldn't be a problem since the US no longer needs anything from Canada, according to Trump.

#cdnpoli",,,,0,1,5,0,0,2026-09-08T18:18:28Z,2026-09-08T18:18:27Z,NA,NA,at://did:plc:uewxgchsjy4kmtu7dcxa77us/app.bsky.feed.post/3muzczxkxmc2c,,,,,
at://did:plc:znqriibwczzauntoi3ggbplj/app.bsky.feed.post/3muzn2iguc22i,bafyreigck3zwcuxffnabtbmzkktl4scoz73ya5ryurecmp22d43uznte5y,pauliticaleye.bsky.social,Paulitical Eye 🍁,"Gander, NL, defends invitation to U.S. ambassador #Hoekstra to 9/11 commemoration. #Newfoundland #cdnpoli

halifax.citynews.ca/2026/09/04/g...",,,,0,0,1,0,0,2026-09-08T18:17:56Z,2026-09-08T18:17:54Z,NA,NA,NA,,,,,
at://did:plc:znj4lppxrevean47mjt57bcn/app.bsky.feed.post/3muzmy75jj222,bafyreid7ajyp5dgjj2qb2a5ox6mm7k2fpxpt5ucqzn2ppfewgsyrnb3yae,cpac.ca,CPAC TV,"""The trade war sits on top of an existing cost of living crisis which urgently needs to be addressed and cannot be left out of this conversation,"" says NDP Leader Avi Lewis in Toronto, speaking to reporters ahead of the return of Parliament on September 21.
 
#cdnpoli",,,,0,4,11,0,0,2026-09-08T18:16:41Z,2026-09-08T18:16:37Z,NA,NA,NA,,,,,
at://did:plc:ifi6xqgbojwquosnkvzx3gna/app.bsky.feed.post/3muzmsyn3qk2s,bafyreihqvkjg5gq2sae7fmydzi2lsgwnbajlo6d6avlcyumltipi2aaame,leftcoasttreefrog.bsky.social,Left Coast Tree Frog 🕊️,"UN welcomes countries' move to restrict trade with illegal Israeli settlements.
The UN human rights office commended the plans by the 12 countries to introduce restrictions on trade in goods with illegal Israeli settlements.
#cdnpoli
www.middleeasteye.net/live-blog/li...",,,,0,0,2,0,0,2026-09-08T18:13:45Z,2026-09-08T18:13:43Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3muzmsh4vxk22,bafyreibmphvpgqla6oyjkyjbdat5jwflyx3lsbpafsjlxbuezjxnqwo7bm,robduncan.bsky.social,Rob Duncan,#auspol #USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MeidasMighty #america #communityovercapitalizm #history #Ethics #SocialJustice #LongerTables #DemocraticSocialist #Ecosocialism #Socialist #socialism #LeftIsBest #ClassConsciousness #FalseConsciousness #abolishcapitalism #HumanRights,,,,0,0,9,0,0,2026-09-08T18:13:27Z,2026-09-08T18:13:25Z,NA,NA,NA,,,,,
at://did:plc:ig6dnt4tqgg7iwwtywx3bkvd/app.bsky.feed.post/3muzmquq6k222,bafyreif24mep4u7oq22lih3h76zi2gccka2ybgkh5gm3k64nbvfsh4txuq,robduncan.bsky.social,Rob Duncan,#auspol #USPOL #USA #us #uspoli #poli #politics #cdnpoli #canada #MeidasMighty #america #communityovercapitalizm #history #Ethics #SocialJustice #LongerTables #DemocraticSocialist #Ecosocialism #Socialist #socialism #LeftIsBest #ClassConsciousness #FalseConsciousness #abolishcapitalism #HumanRights,,,,0,0,1,0,0,2026-09-08T18:12:33Z,2026-09-08T18:12:32Z,NA,NA,NA,,,,,
at://did:plc:7ycfilosz2dmgcnqbh76jdol/app.bsky.feed.post/3muzmlosyyc2t,bafyreibtp7o5psacvwpnpm4inxcc2hsmxkomr6msqc46g7kkkkyt4od3zy,coolxenu.bsky.social,Cool Xenu 8647,"Conservatism is dead, killed by an orange buffoon aided by violent 'religious' nutbars.

#cdnpoli",,,,0,0,0,0,0,2026-09-08T18:09:39Z,2026-09-08T18:09:38Z,NA,NA,at://did:plc:uswtye3jgncyen5xvvf3znug/app.bsky.feed.post/3muzi4ixqlc2f,,,,,
at://did:plc:f3fugbaf3nzkbqasasceerr4/app.bsky.feed.post/3muzmlh226s2c,bafyreiffkkmaub3t3dr4xfdgaqfvtcbrtksnopymjgmghqaxutrizerlbu,factsmtr.bsky.social,Factsmtr,"You cannot call it the Alberta Advantage when the advantage belongs to the buyer.

The UCP keeps lowering the price, giving away revenue and calling it an advantage.

The bargain is real.  So are the losses.

Here's the facts:  factsmtr.substack.com/p/the-ucp-is...

#abpoli #ableg #cdnpoli",,,,1,4,4,0,0,2026-09-08T18:09:32Z,2026-09-08T18:09:30Z,NA,NA,NA,,,,,
at://did:plc:7ycfilosz2dmgcnqbh76jdol/app.bsky.feed.post/3muzmgwpdec2t,bafyreiamaczdcb23jcz4ojkbpnhp6dmnmgtuhmes66xelkn3syo4dvwb2e,coolxenu.bsky.social,Cool Xenu 8647,"That the Alberta Advantage, a limitless source of suckers.

#ableg #cdnpoli",,,,0,1,1,0,0,2026-09-08T18:07:00Z,2026-09-08T18:06:58Z,NA,NA,at://did:plc:phponn5ujc7dno42lw5maxmt/app.bsky.feed.post/3muzlbipq422f,,,,,
at://did:plc:offdsydfe2pgtmtscjvtvqw6/app.bsky.feed.post/3muzmgo3lii27,bafyreihdplhyd5bye4d7r2idbwslnzawqoghex6taygfscgs7jtapkdnqq,mitchinottawa.bsky.social,Mitch,Imagine how this guy would have treated the orange idiot.  Shawinigan Handshake indeed. #cdnpoli,,,,2,2,6,0,1,2026-09-08T18:06:50Z,2026-09-08T18:06:49Z,NA,NA,at://did:plc:43fze2pjimhk2aj6g3oskb2y/app.bsky.feed.post/3muzmdhmx4s2j,,,,,
at://did:plc:in6t5b6l3wnfwkcuqji57ttg/app.bsky.feed.post/3muzm6k6wdc2f,bafyreigoeh3yxcwxb6w4clvnb2xymo55rfvlzskiyirqxjwe6oqia5yydy,ccfr-ccdaf.bsky.social,Canadian Coalition for Firearm Rights,"TWO FOUND, TWO AT LARGE
Peel Police announce the arrest of two teens involved in a violent armed home invasion back on June 14th.

An unnamed a 16-year-old and 18-year-old Javaunie Thomas, armed with illegal guns, shot two residents inside the home.

Both were on release orders at the time. #cdnpoli",,,,0,0,0,1,0,2026-09-08T18:02:23Z,2026-09-08T18:02:17Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3muzm5jbcef2c,bafyreiavwjsxb2jl5yvazij72hfjn4445xfwapl5cogzijvzymqt4lphsi,canadareport.org,Canada Report,"As Winter Approaches, Midea Helps Canadian Homeowners Rethink Heating System Replacements

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy 
Read Original Article 🔗",,,,0,0,1,0,0,2026-09-08T18:01:42Z,NA,NA,NA,NA,,,,,
at://did:plc:istu2catmtwuynu7jlh6buzl/app.bsky.feed.post/3muzm5i7w5k2n,bafyreidb33dcopjqrdqjglssaeund6px2df3ztzcgalf37c5lhrlbsd4sq,elcanaco.bsky.social,elcanaco.bsky.social,"Iceland, Canada, México, and every other Central American and Caribbean nation impacted by Trump's nonsense need to expel their US Ambassadors.

#Trump #fascism #imperialism #cdnpoli",,,,0,0,1,0,0,2026-09-08T18:01:41Z,2026-09-08T18:01:41Z,NA,NA,at://did:plc:xjc7mkotpenvhh6ffewkdpyn/app.bsky.feed.post/3muzagafrbc25,,,,,
at://did:plc:egl4mfr2njrr2br4vhya7yrf/app.bsky.feed.post/3muzlqmovx223,bafyreicmyppwicg4lnfp4lhnipmfe5jneacl73dsmdsoa6ff5q2b7mxraa,judy-bug.bsky.social,judy 🇨🇦,"Conservatives are IDU members with Poilievre as 🇨🇦 chairman. It is a right wing #conservative org causing global unrest with objective of installing #fascist authoritarian govts worldwide. 

#Cdnpoli #IDUPlaybook #Never51 #ElbowsUp #Canada #abpoli #onpoli #nevervoteconservative #CPC #UCP #CanadaSky",,,,0,4,10,0,0,2026-09-08T17:54:31Z,2026-09-08T17:54:30Z,at://did:plc:6hnkpvshsxjgot5figjyardd/app.bsky.feed.post/3muzdgc7t7c2e,at://did:plc:6hnkpvshsxjgot5figjyardd/app.bsky.feed.post/3muzdgc7t7c2e,NA,,,,,
at://did:plc:phponn5ujc7dno42lw5maxmt/app.bsky.feed.post/3muzlpc3jzc2f,bafyreicgyv3kecj5e5fvkvrwcqddhcax763uvunnxdrynvyjwsiguwt34m,phillipmeintzer.bsky.social,Phillip Meintzer,Alberta landowners take Energy Regulator to court over orphan well cleanup failures ecojustice.ca/file/alberta... #ABLeg #ABPoli #CDNPoli @ecojusticecanada.bsky.social @cuym-alberta.bsky.social,,,,0,5,8,0,0,2026-09-08T17:53:47Z,2026-09-08T17:53:45Z,NA,NA,NA,,,,,
at://did:plc:d4pjo6ehblrviy625go6uodj/app.bsky.feed.post/3muzlgkifgc2k,bafyreihlv3lzxpvtkghcddhbsqjpr7ie2rzkwt3qrk3umw4tec2q4mr6jy,tindizzy.bsky.social,Dizzy ★,"The cops need to shut this shit show down.

But, they’re not going to, are they? 

#AbLeg #AbPoli
#CanPoli #CdnPoli",,,,1,4,5,0,0,2026-09-08T17:48:52Z,2026-09-08T17:48:52Z,NA,NA,at://did:plc:lar2o6mnnvln22w6kgnpifli/app.bsky.feed.post/3muxyzhhkmc23,,,,,
at://did:plc:phponn5ujc7dno42lw5maxmt/app.bsky.feed.post/3muzlbzgbl22f,bafyreib3mvb4nkqy5raacfcjl63mak3qfiavjdibqtqggrslcc7drxscdq,phillipmeintzer.bsky.social,Phillip Meintzer,"""We need to break up with the belief that what’s good for oil and gas executives is automatically what’s best for everyday Albertans. If we’re supposed to believe in trickle-down economics, shouldn’t more of the wealth actually trickle down?""
#ABLeg #ABPoli #CDNPoli #YYC #YEG",,,,0,2,12,0,0,2026-09-08T17:46:20Z,2026-09-08T17:46:20Z,NA,NA,at://did:plc:phponn5ujc7dno42lw5maxmt/app.bsky.feed.post/3muzlbipq422f,,,,,
at://did:plc:phponn5ujc7dno42lw5maxmt/app.bsky.feed.post/3muzlbipq422f,bafyreicq7zbjo3n5dkcmgjs6k4te4cohjunez4scf5h3q3s7zcez3h7qy4,phillipmeintzer.bsky.social,Phillip Meintzer,"New from me in the Calgary Herald this morning.

Did you know that ordinary Albertans pay MORE (collectively) in personal income taxes than we receive in royalties from from profitable oil and gas companies? 

calgaryherald.com/opinion/its-...

#ABLeg #ABPoli #CDNPoli",,,,1,14,24,2,0,2026-09-08T17:46:05Z,2026-09-08T17:46:02Z,NA,NA,NA,,,,,
at://did:plc:w7yhpanniwt2sweiorkvec7j/app.bsky.feed.post/3muzl6eiibc2q,bafyreibij46uhzcarllgsr526vdnlx6bqcbepj74qrzlq6dzcemibjjvhq,luciecatnip.bsky.social,Lucie🐈‍⬛Catnip ,"The pathetic lying as blonde lady reads what's actually going to be impacted by Canadian tariffs and Kilmeade reads out White House talking points to rebut the truth.

#cdnpoli",,,,1,1,1,0,0,2026-09-08T17:44:17Z,2026-09-08T17:44:17Z,NA,NA,at://did:plc:4llrhdclvdlmmynkwsmg5tdc/app.bsky.feed.post/3muyyod6gjf2o,,,,,
at://did:plc:bfco26qu6njacmc3rwyyj3ik/app.bsky.feed.post/3muzl4ttnvs2w,bafyreifcz4hjpapnr4lkcg77i6lrogbprynfzhkjnddgi67vc2p2pw4p44,michaelbociurkiw.bsky.social,Michael Bociurkiw,"Of all the things that could mark the worst week in modern Canada–U.S. relations, another Trump cartoon was not on my list.
open.substack.com/pub/worldbri... #cdnpoli",,,,0,1,2,0,0,2026-09-08T17:43:32Z,2026-09-08T17:43:26Z,NA,NA,NA,,,,,
at://did:plc:yayl6xfpipmrkudnobihqy64/app.bsky.feed.post/3muzl3brehs2d,bafyreibefryodnuh4b5idfkk6qt3sombk7r4ghsyqhmc5pdomb4iu62gva,loveisphere.bsky.social,loveisphere ,"Dear municipal, provincial and federal leaders, 

In case you aren’t taking the #climatecrisis seriously enough because money and power are more important than people and planet. Please look at the big picture, our time is running out. Some say, we’re already too late. #yyj #yyjpoli #bcpoli #cdnpoli",,,,0,0,1,0,0,2026-09-08T17:42:35Z,2026-09-08T17:42:33Z,NA,NA,NA,,,,,
at://did:plc:gva6uzmzlyxlecg7jlzozzfs/app.bsky.feed.post/3muzku3eazc2m,bafyreigkdnzhq2bilkvkl6opjqa3rt667vjl5aw3dhxklwmxqasrrnw3fm,jamiemackinnon.bsky.social,Jamie MacKinnon🇨🇦,"G&M:

A collection of radio stations across the country are playing only Canadian and non-American music today…exclusively spinning tracks by homegrown artists and those from countries such as the U.K. and Australia.

“We’re putting a 100-per-cent tariff on American music.”

#cdnpoli",,,,1,3,9,1,0,2026-09-08T17:38:32Z,2026-09-08T17:38:32Z,NA,NA,NA,,,,,
at://did:plc:egl4mfr2njrr2br4vhya7yrf/app.bsky.feed.post/3muzktljj7223,bafyreiawp3yumhq4ytblzplgonazqdn3lx5b6zsyobfcdkz5k43xsyjv5y,judy-bug.bsky.social,judy 🇨🇦,"Fascism is growing globally.  

The IDU (Harper/Poilievre), JCCF (John Carpay), ARC (Jordan Peterson), Heritage Fdn, Atlas Network, Koch Network, Federalist Society & Evangelical orgs in 🇨🇦 have been funding #Conservative for many years.

#cdnpoli #uspoli #IDUPlaybook #NeverVoteConservative",,,,0,0,0,0,0,2026-09-08T17:38:17Z,2026-09-08T17:38:15Z,at://did:plc:z54ckgbgh55vp35nfmea4ddv/app.bsky.feed.post/3muw2mmriue2q,at://did:plc:z54ckgbgh55vp35nfmea4ddv/app.bsky.feed.post/3muw2mmriue2q,NA,,,,,
at://did:plc:v3eup4rzroyniw2x7bmsdzgt/app.bsky.feed.post/3muzkrgn65223,bafyreicdk2bzgbmz57krejcpynepgqr46p2vfx2ks42mr5rm4frgf6p3ly,spudislander45.bsky.social,Spudislander45 🇨🇦❤️🌎💪🫡,"Allegations that #UAE President advised Israeli #Netanyahu of likely #Hamas attack a week and a half before the Oct 7 attack. 

Netanyahu denies this. 

#Israel has killed 73,658 people as a result. 

#cdnpoli",,,,0,1,3,0,0,2026-09-08T17:37:04Z,2026-09-08T17:37:03Z,NA,NA,NA,,,,,
at://did:plc:ebtnhtvy7hwdtvnotyhg5b3l/app.bsky.feed.post/3muzkrbrctc2t,bafyreigimgloyh5mvglj54qil7cmb3oymudhnyvv5qkdmaqhjtju4orhie,dianave.bsky.social,,Why only partial? Why aren't there full sanctions on #Israel as it commits #genocide and other #warcrimes throughout the region? #cdnpoli trade #sanctions,,,,0,0,0,0,0,2026-09-08T17:37:01Z,2026-09-08T17:36:58Z,NA,NA,NA,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3muzkh7xhks2x,bafyreihg6qpr2tfwveu4rsaqjp76ynhcu3qiqvosrygv5wyhvxemsazhia,canadareport.org,Canada Report,"Je déménage… avec vous

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News 
Read Original Article 🔗",,,,0,0,0,0,0,2026-09-08T17:31:21Z,NA,NA,NA,NA,,,,,
at://did:plc:qcwkzyfhap3s3r3jokldhmcf/app.bsky.feed.post/3muzkfiktx22z,bafyreicnxiiln6zodsjpwmf53ep7kowqxzoaaaz6zgoqdfieitsck7gaya,fcm.ca,FCM,"FCM will continue working with our members and our American counterparts to protect the strong economic ties that support communities across North America.  

#CDNMuni #cdnpoli",,,,0,0,0,0,0,2026-09-08T17:30:24Z,2026-09-08T17:30:22Z,at://did:plc:qcwkzyfhap3s3r3jokldhmcf/app.bsky.feed.post/3muzkfidars2z,at://did:plc:qcwkzyfhap3s3r3jokldhmcf/app.bsky.feed.post/3muzkfidars2z,NA,,,,,
at://did:plc:ypbo2mq6dqcct43gt2sam6el/app.bsky.feed.post/3muzkcqymyi2j,bafyreicwryumbtw7wjeigco2vajthknuuusljfmu7p3iksjfuskjqoq2ke,ipolitics.bsky.social,iPolitics,Canada has the capital to build more rental housing. We just need to unlock it #cdnpoli #ipolitics,,,,0,0,0,0,0,2026-09-08T17:28:51Z,2026-09-08T17:28:50Z,NA,NA,NA,,,,,
at://did:plc:jeibpuiku4aeybewdxqab4w3/app.bsky.feed.post/3muzk2tk6uk2t,bafyreihs6pltl23gwiiyw6w4of5odumfgdeca6ukhdoimv4ja3eb6b4ime,westernhemlox.bsky.social,Western Hemlox,"Looks like @maxfawcett.bsky.social is tanned, rested, and ready to continue taking it to separatists, traitors, cowards, and liars—including certain Canadian premiers—in this excellent conversation with @laura-babcock.bsky.social:

#cdnpoli #abpoli #bcpoli

youtu.be/KkTdUJ0HOc0?...",,,,0,3,6,0,0,2026-09-08T17:24:27Z,2026-09-08T17:24:25Z,NA,NA,NA,,,,,
at://did:plc:istu2catmtwuynu7jlh6buzl/app.bsky.feed.post/3muzjygvjjc23,bafyreigdt6esh3sf7vcildcmmrnusi6rypefbscinoit35u6pxx6jcw654,elcanaco.bsky.social,elcanaco.bsky.social,"If Canadians don't buy US products and services, and Canadian companies diversify trade to other countries, none of this matters.

The US doesn't exist anymore. Live by that.

#GlovesOff #BoycottUSA #cdnpoli",,,,0,1,4,0,0,2026-09-08T17:23:04Z,2026-09-08T17:23:04Z,NA,NA,at://did:plc:y3xrmnwvkvsq4tqcsgwch4na/app.bsky.feed.post/3muz5b5lo3s2t,,,,,
at://did:plc:xuivv5lfdceerbemwheokikj/app.bsky.feed.post/3muzjtvty7s2d,bafyreidalol5sawkq3qwzawsihjqqlvpir7n3sznyogpff4zmceohg5c64,mikebednarski.bsky.social,Michael Bednarski 🇨🇦,"@mark-carney.bsky.social People from EEA (e.g. Norway,  Iceland, Liechtenstein) and EU countries can work in each other's jurisdictions. Perhaps Canada can have a similar agreement with the EEA and EU countries. 

employment-social-affairs.ec.europa.eu/policies-and... #cdnpoli",,,,0,0,0,0,0,2026-09-08T17:20:34Z,2026-09-08T17:20:32Z,at://did:plc:xuivv5lfdceerbemwheokikj/app.bsky.feed.post/3muzjjendgs2d,at://did:plc:xuivv5lfdceerbemwheokikj/app.bsky.feed.post/3muzjjendgs2d,NA,,,,,
at://did:plc:v3eup4rzroyniw2x7bmsdzgt/app.bsky.feed.post/3muzjtm7adk23,bafyreihsdiimftr4euativjhfnepycor54a4vawu57em7f6g6bnxgyanwm,spudislander45.bsky.social,Spudislander45 🇨🇦❤️🌎💪🫡,"Tod and Jocelyn #Maffin being #Canadian small businesses together to help #BUYCANADIAN from businesses impacted by US #tariffs!  
#cdnpoli #canpoli 

Follow on MainStreet.TodMaffin.com",,,,0,6,14,0,1,2026-09-08T17:20:25Z,2026-09-08T17:20:22Z,NA,NA,NA,,,,,
at://did:plc:hvmq75fh6khlscwnmdbwr273/app.bsky.feed.post/3muzjt6wy622g,bafyreibpki2lxghbftud64x5rofyxquhcaey72ifb2l2dhu7rnsbiqh2gm,izizia.com,pardon me but 🇨🇦📎,"“When you’re a star, they let you do it”
- rapist Donald trump

#ableg
#cdnpoli",,,,2,1,4,0,0,2026-09-08T17:20:10Z,2026-09-08T17:20:08Z,NA,NA,NA,,,,,
at://did:plc:5hcumheo3c2a2n77t2uavxxw/app.bsky.feed.post/3muzjnynkz22i,bafyreib4eiiro7livncyxg62fw3qe7mjket3tmzumof4oyuz7nzxvd5rb4,kittykat7619.bsky.social,Ms. KittyKat 🩷 🍁 🩷 🏳️‍🌈 🩷 🍉,"This whole ""no journalists"" at tech summits is very telling. 

They do not want you to know that they're selling our freedom to the LOWEST bidder. 

#ABPoli #CdnPoli",,,,0,0,3,0,0,2026-09-08T17:17:13Z,2026-09-08T17:17:14Z,NA,NA,at://did:plc:k5iljqtzjxcinvcpivv7id5z/app.bsky.feed.post/3muzjftwqck2o,,,,,
at://did:plc:z4chll7ppkzcaearqfhpnczq/app.bsky.feed.post/3muzjm7lzzc2d,bafyreifdza446z46cbqam6ivb67fcwry57cq7ja6selmuxj52v2sowcru4,modernmaven.bsky.social,Modern Maven,"Canadian leader Mark Carney is just waiting for Trump to be voted out. lol He has no time for boys. Carney deals with strong men and women only, who are actually worth his time and $$. #cdnpoli #uspoli #tradewar #pencilboysarebeingvotedoutsoon #theLyinKingisbeingvotedout #CanadaStrongandFree #VOTE",,,,0,0,0,0,0,2026-09-08T17:16:15Z,2026-09-08T17:16:14Z,NA,NA,NA,,,,,
at://did:plc:udw2qvwsyorfu77cutdqe6tn/app.bsky.feed.post/3muzjlpdskk2j,bafyreibbtlzcbtd6tczse6c7sxlo4vaplwef2b27vahhm5inypog3t4fhu,blakechedore.bsky.social,The Canadian Climbing Cartoonist,"Canada: ‘We need to talk about the relationship.’ 

America: ‘Hold on—just one more Cheeto.’

#cdnpoli",,,,2,0,0,0,0,2026-09-08T17:16:02Z,2026-09-08T17:15:57Z,NA,NA,NA,,,,,
at://did:plc:kqqydztpv6lrkmynvlo7zsru/app.bsky.feed.post/3muzjlmhbmk2z,bafyreihzrb3kjheuu7ctbx5m3humgqvqvqck6yellviba47uq75pjopuda,kaicable.bsky.social,"Kai, a very old GenX 🇨🇦","British diplomats have privately told the US that the sanctions are largely symbolic and will have no material impact on the UK’s wider relationship with Israel on trade or security.

That's why Carney jumped on the bandwagon.

Announcement is designed to appease the left in Canada.

#cdnpoli",,,,2,0,5,0,0,2026-09-08T17:15:54Z,2026-09-08T17:15:54Z,NA,NA,at://did:plc:kqqydztpv6lrkmynvlo7zsru/app.bsky.feed.post/3muzinakpts2z,,,,,
at://did:plc:xuivv5lfdceerbemwheokikj/app.bsky.feed.post/3muzjjendgs2d,bafyreiagvv72tccja7tgjdliw3wmss7rjxfvbpx64egdedl74qxfrzz5wi,mikebednarski.bsky.social,Michael Bednarski 🇨🇦,"@mark-carney.bsky.social I hope that Canadians and EU citizens will get better movement and work rights in each jurisdiction. Mind you, Canadians will need to work on learning other languages beyond English and French. #cdnpoli",,,,1,0,2,1,0,2026-09-08T17:14:39Z,2026-09-08T17:14:39Z,NA,NA,at://did:plc:oov3xxwkf7mfa3zebsplltyd/app.bsky.feed.post/3muzeuzll2s2i,,,,,
at://did:plc:rkyu6mb3uieyk6nel54xwisl/app.bsky.feed.post/3muzji7dlak27,bafyreif76kt77vw5k5ifgz3s3qz3mnilxpyo2sq2yywsrhlnygsr72gc7e,smikooman.bsky.social,Doug Johnson 🇨🇦,"Prime Minister Mark Carney released ""Forward Guidance: A Stronger Canada,"" in which he outlines a wartime-like plan for trade diversification, clean energy, and domestic growth.

Key Pillars of the Strategy
➡️ Economic Retaliation
➡️ The ""Canada Strong"" Plan
➡️ Accelerating Major Projects

#CdnPoli 🇨🇦 💪",,,,1,0,5,0,0,2026-09-08T17:14:04Z,2026-09-08T17:14:00Z,at://did:plc:rkyu6mb3uieyk6nel54xwisl/app.bsky.feed.post/3mub6hoqkxc2f,at://did:plc:rkyu6mb3uieyk6nel54xwisl/app.bsky.feed.post/3mtor7k4fk22c,NA,,,,,
at://did:plc:r5fafhvk53vxf5p7gg7xptd2/app.bsky.feed.post/3muzjgstvms2u,bafyreiewwl4cj4t2c3eu5my4fntzqh6qe6mrxg3hmelzeg6kotukpc3udq,deaph-mckneticc.bsky.social,🇨🇴Deaph 🇨🇦McKneticc🇺🇦,Not a fan of the Prime Minister or his party but placing him in the same bucket as the right wing thugs who are actively seeking to unmake our country is one of the hottest takes I have ever seen . Horseshoe theory is looking more like Horseshoe axiom every day #cdnpoli,,,,0,0,1,0,0,2026-09-08T17:13:13Z,2026-09-08T17:13:13Z,NA,NA,at://did:plc:4yb2pjejfziah3eork7stm6j/app.bsky.feed.post/3muzikg7yw222,,,,,
at://did:plc:abt5tpb7lqr7vopkrkwfswwq/app.bsky.feed.post/3muzirxvd2z2d,bafyreibmbclgl2f5abtlkw3xa2xafmlkgciq7mgg3hd5j5buiqsyjsnsnu,canadareport.org,Canada Report,"Celero Communications Raises $275 Million Series C Following Validation of Industry’s First 2nm Coherent DSP Silicon

Canada’s fastest news scan: 25+ headlines, no clutter, updated all day: CanadaReport.org

#cdnpoli #Canada #News #Business #Economy 
Read Original Article 🔗",,,,0,0,1,0,0,2026-09-08T17:01:34Z,NA,NA,NA,NA,,,,,
at://did:plc:i35ssivwo4bs4j4ilxmxwf64/app.bsky.feed.post/3muzipuspdc2r,bafyreid2dyydppgbk77vcdbhun47o656timxloecfrjy3epedimne5gzxm,shotze3.bsky.social,Isitjustme,"When the hell is the Canadian Civil Defense Force going to be announced?!?
#cdnpoli",,,,0,0,3,0,0,2026-09-08T17:00:25Z,2026-09-08T17:00:23Z,NA,NA,NA,,,,,
at://did:plc:kdggc4ne6psickqw6j7hwb5m/app.bsky.feed.post/3muzikznqgc2c,bafyreicgjmpknvm2keqxlqv3dv62nb3owq7ecy57a3dr7wfqlerepo72va,elseeishere2.bsky.social,Elsee 💗🕊️🦋,"“The True North 
strong and free”
and will always be. 🇨🇦 ❤️ 🇨🇦
Don’t fvck with our sovereignty!
#ProudlyCanadian 💪🏼
#BuyCanadian 🇨🇦 🍁
#cdnpoli",,,,0,1,7,0,0,2026-09-08T16:57:41Z,2026-09-08T16:57:41Z,NA,NA,at://did:plc:3l6h5tayy6vycige2igmorv4/app.bsky.feed.post/3muzfz6s2nk2n,,,,,
at://did:plc:istu2catmtwuynu7jlh6buzl/app.bsky.feed.post/3muzhxj43fs26,bafyreie7s46l6t4sk43l7c3emkyg3lue5fgnebmzc35faugyeup26aczpy,elcanaco.bsky.social,elcanaco.bsky.social,"I'm going to ignore the stupidity of connecting short selling rules to poor education and suggest that the rise of smart phones and social media correlates well to 15 year olds testing very poorly.

iPhone sales increased dramatically around 2009-2011.

Twitter boomed in those same years.

#cdnpoli",,,,0,1,1,0,0,2026-09-08T16:46:46Z,2026-09-08T16:46:46Z,NA,NA,at://did:plc:ap5gpowypdnbuddfk5sl2by2/app.bsky.feed.post/3muzgckpslc2f,,,,,
at://did:plc:dgqy3ilac6mklabi55uaabyi/app.bsky.feed.post/3muzhuzqxhc2a,bafyreihi37uyvpiuh6c6xmwanvb2hzwal5o3xgfuth5hnefcdyahblmrcq,stribeprogblog.bsky.social,"Scott Tribe -A proud ""Ketchup Chip Nationalist"" member","This would be a heck of a good time for @mark-carney.bsky.social  to say during his address: ""By the way, we're ordering Gripens from SAAB"" (But if this is as massive as it sounds, we know why Carney is addressing hte EU Parliament before the Canadian Parliament opens)
 #cdnpoli #Canada #EU #Sweden",,,,1,0,4,1,0,2026-09-08T16:45:22Z,2026-09-08T16:45:22Z,NA,NA,at://did:plc:6y3honhec2jch2ryrbuyx5a5/app.bsky.feed.post/3muzgz7yics2p,,,,,
at://did:plc:qkeqgcvvkgdd57v3juyhvrxc/app.bsky.feed.post/3muzhtsqtys2m,bafyreie7qsj7gvsdrdrsjyq6er7r4pzksvfx2sy6ekhzf7qytrwsl2afw4,isthisagoodhandle.bsky.social,GG.Never51,#Canada #cdnpoli #tradewar #sovereignty #tariffs,,,,0,0,0,0,0,2026-09-08T16:44:42Z,2026-09-08T16:44:42Z,NA,NA,at://did:plc:hjp5vntka4indphaarx52hqz/app.bsky.feed.post/3muzbwunk2226,,,,,
at://did:plc:6hgtzk5uyzui7hwvndubsjda/app.bsky.feed.post/3muzhnenq2k2p,bafyreidddlxieoye6syf2epkfcwaxwz23v4jotai44jomtm3pemn5khcay,strategicthoughts.bsky.social,Schreck,"#cdnpoli #abpoli #bcpoli  Alberta separatist leader Jeffrey Rath faces $109 million debt claim from U.S. investors - Global News
apple.news/AaR14k0XFSeu...",,,,1,4,7,0,0,2026-09-08T16:41:07Z,2026-09-08T16:41:05Z,NA,NA,NA,,,,,
